order_id,customer_id,event_time,postal_code,event_name
01ed2cf1d02023-09-18 00:00:00,01ed2cf1d0,2023-09-18 00:00:00,64733.0,first_order
d3c78b0b3b2023-10-30 02:00:00,d3c78b0b3b,2023-10-30 02:00:00,70546.0,first_order
b85f92a80b2023-10-19 01:00:00,b85f92a80b,2023-10-19 01:00:00,21511.0,first_order
9955ccdcab2023-09-25 03:00:00,9955ccdcab,2023-09-25 03:00:00,12581.0,first_order
ef1f288c0c2023-09-14 01:00:00,ef1f288c0c,2023-09-14 01:00:00,29587.0,first_order
22f9dff3dc2023-09-21 01:00:00,22f9dff3dc,2023-09-21 01:00:00,87796.0,first_order
b21a4d302b2023-09-28 02:00:00,b21a4d302b,2023-09-28 02:00:00,51433.0,first_order
2eacc110c82023-10-20 01:00:00,2eacc110c8,2023-10-20 01:00:00,85346.0,first_order
813e30df462023-09-08 01:00:00,813e30df46,2023-09-08 01:00:00,67507.0,first_order
e91bf2e7a62023-10-08 02:00:00,e91bf2e7a6,2023-10-08 02:00:00,70272.0,first_order
c3c039e85c2023-10-20 00:00:00,c3c039e85c,2023-10-20 00:00:00,15888.0,first_order
496f83be8f2023-09-08 01:00:00,496f83be8f,2023-09-08 01:00:00,76681.0,first_order
55462e87d32023-10-30 00:00:00,55462e87d3,2023-10-30 00:00:00,53639.0,first_order
b418cbf1562023-10-04 04:00:00,b418cbf156,2023-10-04 04:00:00,12659.0,first_order
f5228147102023-10-24 02:00:00,f522814710,2023-10-24 02:00:00,49612.0,first_order
1f5d82c6122023-10-10 00:00:00,1f5d82c612,2023-10-10 00:00:00,93290.0,first_order
1f225f07242023-09-28 01:00:00,1f225f0724,2023-09-28 01:00:00,49541.0,first_order
071ea02ab02023-10-20 00:00:00,071ea02ab0,2023-10-20 00:00:00,75221.0,first_order
f84f4bc5402023-10-29 03:00:00,f84f4bc540,2023-10-29 03:00:00,70660.0,first_order
3cde4986a42023-09-15 00:00:00,3cde4986a4,2023-09-15 00:00:00,7800.0,first_order
412dd760ba2023-09-04 02:00:00,412dd760ba,2023-09-04 02:00:00,41701.0,first_order
a5134001dd2023-09-20 00:00:00,a5134001dd,2023-09-20 00:00:00,64337.0,first_order
bc41d2a6e22023-09-10 02:00:00,bc41d2a6e2,2023-09-10 02:00:00,73332.0,first_order
9e2048a3512023-10-12 01:00:00,9e2048a351,2023-10-12 01:00:00,95540.0,first_order
2a69ab321c2023-10-20 00:00:00,2a69ab321c,2023-10-20 00:00:00,29598.0,first_order
275d2bc57e2023-09-12 03:00:00,275d2bc57e,2023-09-12 03:00:00,74733.0,first_order
f2373182712023-10-30 01:00:00,f237318271,2023-10-30 01:00:00,,first_order
794d5254812023-09-26 00:00:00,794d525481,2023-09-26 00:00:00,38304.0,first_order
70f70cd0dd2023-09-25 00:00:00,70f70cd0dd,2023-09-25 00:00:00,59236.0,first_order
ad4631319d2023-10-13 01:00:00,ad4631319d,2023-10-13 01:00:00,35085.0,first_order
1a79f4f2402023-09-07 00:00:00,1a79f4f240,2023-09-07 00:00:00,21496.0,first_order
ce4ad769752023-10-09 01:00:00,ce4ad76975,2023-10-09 01:00:00,10878.0,first_order
4ae8727aed2023-10-30 01:00:00,4ae8727aed,2023-10-30 01:00:00,89229.0,first_order
6f6288cd972023-09-20 01:00:00,6f6288cd97,2023-09-20 01:00:00,15870.0,first_order
ffe6262e3c2023-10-30 02:00:00,ffe6262e3c,2023-10-30 02:00:00,24667.0,first_order
07005db67f2023-10-13 02:00:00,07005db67f,2023-10-13 02:00:00,30260.0,first_order
bd103728922023-09-18 00:00:00,bd10372892,2023-09-18 00:00:00,,first_order
a9f6034f382023-09-05 01:00:00,a9f6034f38,2023-09-05 01:00:00,44318.0,first_order
2ab3e77ffb2023-10-03 00:00:00,2ab3e77ffb,2023-10-03 00:00:00,1108.0,first_order
9fab88b3a92023-09-19 01:00:00,9fab88b3a9,2023-09-19 01:00:00,72493.0,first_order
6ce84dfe242023-10-20 03:00:00,6ce84dfe24,2023-10-20 03:00:00,91433.0,first_order
a633fcc3b12023-09-05 01:00:00,a633fcc3b1,2023-09-05 01:00:00,44371.0,first_order
b61142715e2023-09-20 01:00:00,b61142715e,2023-09-20 01:00:00,30893.0,first_order
5482bc63512023-10-24 00:00:00,5482bc6351,2023-10-24 00:00:00,78521.0,first_order
fc76b522822023-09-18 02:00:00,fc76b52282,2023-09-18 02:00:00,,first_order
672be81c832023-09-08 00:00:00,672be81c83,2023-09-08 00:00:00,46554.0,first_order
fc192aa8a62023-09-21 00:00:00,fc192aa8a6,2023-09-21 00:00:00,87778.0,first_order
18b811af712023-10-23 00:00:00,18b811af71,2023-10-23 00:00:00,65810.0,first_order
1bcba609052023-09-29 01:00:00,1bcba60905,2023-09-29 01:00:00,14243.0,first_order
d4991eafb42023-10-04 00:00:00,d4991eafb4,2023-10-04 00:00:00,4828.0,first_order
e1f9b316e72023-09-13 00:00:00,e1f9b316e7,2023-09-13 00:00:00,22217.0,first_order
3c910ab1f32023-09-26 01:00:00,3c910ab1f3,2023-09-26 01:00:00,,first_order
875f321c312023-10-14 03:00:00,875f321c31,2023-10-14 03:00:00,12311.0,first_order
ea7658ed1c2023-09-15 01:00:00,ea7658ed1c,2023-09-15 01:00:00,67147.0,first_order
d326b4967f2023-10-12 02:00:00,d326b4967f,2023-10-12 02:00:00,,first_order
8bb145a7222023-09-25 00:00:00,8bb145a722,2023-09-25 00:00:00,41138.0,first_order
3eedcabb202023-10-05 00:00:00,3eedcabb20,2023-10-05 00:00:00,50404.0,first_order
c2a00ccabf2023-09-28 01:00:00,c2a00ccabf,2023-09-28 01:00:00,,first_order
44733651f62023-10-31 00:00:00,44733651f6,2023-10-31 00:00:00,48270.0,first_order
4cbc19fecb2023-10-05 00:00:00,4cbc19fecb,2023-10-05 00:00:00,87031.0,first_order
b78e6bf0e02023-09-11 03:00:00,b78e6bf0e0,2023-09-11 03:00:00,94225.0,first_order
5f6aed5f4b2023-11-01 03:00:00,5f6aed5f4b,2023-11-01 03:00:00,50266.0,first_order
24a9c536b12023-10-12 01:00:00,24a9c536b1,2023-10-12 01:00:00,95619.0,first_order
dc29a573272023-10-06 02:00:00,dc29a57327,2023-10-06 02:00:00,18269.0,first_order
e99fa1552f2023-09-07 00:00:00,e99fa1552f,2023-09-07 00:00:00,28359.0,first_order
d2205925752023-09-29 03:00:00,d220592575,2023-09-29 03:00:00,48275.0,first_order
14ed2f37c42023-10-05 02:00:00,14ed2f37c4,2023-10-05 02:00:00,26246.0,first_order
88df55eac22023-10-05 01:00:00,88df55eac2,2023-10-05 01:00:00,,first_order
fa8975651f2023-10-07 02:00:00,fa8975651f,2023-10-07 02:00:00,,first_order
5aa875372e2023-10-31 00:00:00,5aa875372e,2023-10-31 00:00:00,,first_order
f63a25b2112023-09-07 00:00:00,f63a25b211,2023-09-07 00:00:00,82158.0,first_order
d0a2468a6f2023-10-31 00:00:00,d0a2468a6f,2023-10-31 00:00:00,,first_order
129ba170b42023-10-06 00:00:00,129ba170b4,2023-10-06 00:00:00,74243.0,first_order
a87285c4d22023-09-12 01:00:00,a87285c4d2,2023-09-12 01:00:00,71416.0,first_order
06738d66ad2023-10-04 01:00:00,06738d66ad,2023-10-04 01:00:00,46647.0,first_order
27e3d3d6fb2023-09-11 00:00:00,27e3d3d6fb,2023-09-11 00:00:00,34600.0,first_order
593404aecd2023-09-14 00:00:00,593404aecd,2023-09-14 00:00:00,22515.0,first_order
27f4e830de2023-09-11 01:00:00,27f4e830de,2023-09-11 01:00:00,33178.0,first_order
0dffe736642023-09-26 02:00:00,0dffe73664,2023-09-26 02:00:00,,first_order
622a63ca902023-10-24 01:00:00,622a63ca90,2023-10-24 01:00:00,49569.0,first_order
18131178c32023-09-11 02:00:00,18131178c3,2023-09-11 02:00:00,,first_order
792a73c3e52023-10-26 02:00:00,792a73c3e5,2023-10-26 02:00:00,,first_order
27b439e8782023-09-11 00:00:00,27b439e878,2023-09-11 00:00:00,34573.0,first_order
02ed7b35fc2023-09-04 01:00:00,02ed7b35fc,2023-09-04 01:00:00,,first_order
0e35bc1e472023-09-27 00:00:00,0e35bc1e47,2023-09-27 00:00:00,76361.0,first_order
01fd5e668d2023-10-16 00:00:00,01fd5e668d,2023-10-16 00:00:00,93169.0,first_order
4565e76a722023-10-30 02:00:00,4565e76a72,2023-10-30 02:00:00,49891.0,first_order
4b0f2f09502023-10-20 01:00:00,4b0f2f0950,2023-10-20 01:00:00,29601.0,first_order
e0dbbf1c7e2023-09-15 01:00:00,e0dbbf1c7e,2023-09-15 01:00:00,70255.0,first_order
9ff71289e12023-10-20 01:00:00,9ff71289e1,2023-10-20 01:00:00,85344.0,first_order
70df151b112023-09-01 01:00:00,70df151b11,2023-09-01 01:00:00,20200.0,first_order
a7aa4e24c92023-10-29 00:00:00,a7aa4e24c9,2023-10-29 00:00:00,27265.0,first_order
d62a26aca42023-09-17 04:00:00,d62a26aca4,2023-09-17 04:00:00,91169.0,first_order
0118dfc4dd2023-09-11 00:00:00,0118dfc4dd,2023-09-11 00:00:00,55172.0,first_order
2aab4aad822023-09-19 03:00:00,2aab4aad82,2023-09-19 03:00:00,52400.0,first_order
e190012a592023-09-21 03:00:00,e190012a59,2023-09-21 03:00:00,66897.0,first_order
bf5d0f6e942023-10-20 02:00:00,bf5d0f6e94,2023-10-20 02:00:00,44216.0,first_order
c158e571642023-09-20 01:00:00,c158e57164,2023-09-20 01:00:00,81548.0,first_order
e9a90a72462023-09-06 01:00:00,e9a90a7246,2023-09-06 01:00:00,58218.0,first_order
b44c3d47282023-09-04 01:00:00,b44c3d4728,2023-09-04 01:00:00,56145.0,first_order
b2a3a120e32023-10-18 03:00:00,b2a3a120e3,2023-10-18 03:00:00,38166.0,first_order
be7e6072662023-10-30 02:00:00,be7e607266,2023-10-30 02:00:00,24632.0,first_order
d08296a95d2023-09-18 00:00:00,d08296a95d,2023-09-18 00:00:00,,first_order
c3d61a8c562023-10-20 02:00:00,c3d61a8c56,2023-10-20 02:00:00,34278.0,first_order
7bb35aabe42023-10-19 00:00:00,7bb35aabe4,2023-10-19 00:00:00,12484.0,first_order
cb02a580bb2023-09-28 01:00:00,cb02a580bb,2023-09-28 01:00:00,49768.0,first_order
1e760f039c2023-09-27 00:00:00,1e760f039c,2023-09-27 00:00:00,31065.0,first_order
17a448e6a32023-10-06 01:00:00,17a448e6a3,2023-10-06 01:00:00,14684.0,first_order
627b199d892023-09-14 01:00:00,627b199d89,2023-09-14 01:00:00,53604.0,first_order
afb35965f02023-10-05 00:00:00,afb35965f0,2023-10-05 00:00:00,,first_order
b23d67f4622023-10-17 01:00:00,b23d67f462,2023-10-17 01:00:00,15059.0,first_order
b06ebcb0ea2023-10-06 00:00:00,b06ebcb0ea,2023-10-06 00:00:00,44172.0,first_order
c1672a238b2023-10-21 00:00:00,c1672a238b,2023-10-21 00:00:00,33790.0,first_order
bfa38db1102023-09-18 00:00:00,bfa38db110,2023-09-18 00:00:00,22223.0,first_order
033af3e23a2023-09-19 02:00:00,033af3e23a,2023-09-19 02:00:00,88346.0,first_order
1d8b612c412023-10-10 00:00:00,1d8b612c41,2023-10-10 00:00:00,99124.0,first_order
b5c115bcc62023-10-06 03:00:00,b5c115bcc6,2023-10-06 03:00:00,18305.0,first_order
b3d73eae762023-09-22 01:00:00,b3d73eae76,2023-09-22 01:00:00,91694.0,first_order
85bb3d6c682023-09-04 01:00:00,85bb3d6c68,2023-09-04 01:00:00,81572.0,first_order
fa42bc91e82023-10-05 00:00:00,fa42bc91e8,2023-10-05 00:00:00,56100.0,first_order
318f6d2e682023-10-15 01:00:00,318f6d2e68,2023-10-15 01:00:00,21308.0,first_order
7b83c878592023-10-05 01:00:00,7b83c87859,2023-10-05 01:00:00,71160.0,first_order
72e72b5e322023-10-09 01:00:00,72e72b5e32,2023-10-09 01:00:00,24863.0,first_order
65307b51622023-09-28 01:00:00,65307b5162,2023-09-28 01:00:00,71779.0,first_order
5814cb4a612023-10-20 01:00:00,5814cb4a61,2023-10-20 01:00:00,75249.0,first_order
d9f87767322023-09-11 01:00:00,d9f8776732,2023-09-11 01:00:00,44805.0,first_order
af1fb5804a2023-10-20 02:00:00,af1fb5804a,2023-10-20 02:00:00,,first_order
584ff94dfb2023-09-27 00:00:00,584ff94dfb,2023-09-27 00:00:00,10656.0,first_order
bbc532dd322023-09-13 00:00:00,bbc532dd32,2023-09-13 00:00:00,,first_order
92ccb6cd752023-10-18 00:00:00,92ccb6cd75,2023-10-18 00:00:00,26882.0,first_order
27c4dc4a592023-09-04 00:00:00,27c4dc4a59,2023-09-04 00:00:00,33732.0,first_order
79879d05482023-09-05 03:00:00,79879d0548,2023-09-05 03:00:00,15623.0,first_order
65d506e6ed2023-10-05 01:00:00,65d506e6ed,2023-10-05 01:00:00,71196.0,first_order
9e41f5e5db2023-10-12 02:00:00,9e41f5e5db,2023-10-12 02:00:00,31562.0,first_order
f11ca15cf72023-09-08 01:00:00,f11ca15cf7,2023-09-08 01:00:00,76710.0,first_order
b38592fe912023-09-05 00:00:00,b38592fe91,2023-09-05 00:00:00,65304.0,first_order
3b548428762023-09-29 01:00:00,3b54842876,2023-09-29 01:00:00,67304.0,first_order
adb10dae5a2023-09-18 01:00:00,adb10dae5a,2023-09-18 01:00:00,60439.0,first_order
bdf8f3b2002023-09-14 03:00:00,bdf8f3b200,2023-09-14 03:00:00,65632.0,first_order
18edd546fe2023-09-18 02:00:00,18edd546fe,2023-09-18 02:00:00,12234.0,first_order
61e9e110d02023-10-30 01:00:00,61e9e110d0,2023-10-30 01:00:00,48281.0,first_order
f8e825213c2023-10-05 00:00:00,f8e825213c,2023-10-05 00:00:00,56177.0,first_order
c6c91038d72023-10-13 01:00:00,c6c91038d7,2023-10-13 01:00:00,15781.0,first_order
73452f6a6a2023-09-26 01:00:00,73452f6a6a,2023-09-26 01:00:00,10874.0,first_order
cd8de01d3e2023-10-18 02:00:00,cd8de01d3e,2023-10-18 02:00:00,38241.0,first_order
fe0f8b65172023-09-20 01:00:00,fe0f8b6517,2023-09-20 01:00:00,21191.0,first_order
cc471f3d632023-10-17 01:00:00,cc471f3d63,2023-10-17 01:00:00,12780.0,first_order
92af8d9e422023-10-08 00:00:00,92af8d9e42,2023-10-08 00:00:00,69604.0,first_order
063d667fdc2023-10-12 01:00:00,063d667fdc,2023-10-12 01:00:00,95577.0,first_order
a4756765092023-09-26 02:00:00,a475676509,2023-09-26 02:00:00,10898.0,first_order
53de96b70d2023-09-22 00:00:00,53de96b70d,2023-09-22 00:00:00,34131.0,first_order
8791276a072023-10-16 00:00:00,8791276a07,2023-10-16 00:00:00,39634.0,first_order
24b4cfbc732023-09-26 02:00:00,24b4cfbc73,2023-09-26 02:00:00,67848.0,first_order
68183788a72023-09-13 02:00:00,68183788a7,2023-09-13 02:00:00,77723.0,first_order
cc2350042e2023-09-19 03:00:00,cc2350042e,2023-09-19 03:00:00,53825.0,first_order
4daa0b35f62023-10-30 02:00:00,4daa0b35f6,2023-10-30 02:00:00,69613.0,first_order
35c44f31fc2023-10-18 02:00:00,35c44f31fc,2023-10-18 02:00:00,26857.0,first_order
ad86c111da2023-10-18 00:00:00,ad86c111da,2023-10-18 00:00:00,12209.0,first_order
3d716097502023-10-09 04:00:00,3d71609750,2023-10-09 04:00:00,26257.0,first_order
810e8c02df2023-09-14 01:00:00,810e8c02df,2023-09-14 01:00:00,22471.0,first_order
c4eca4c2862023-09-22 01:00:00,c4eca4c286,2023-09-22 01:00:00,90511.0,first_order
bd7d310f2a2023-09-07 01:00:00,bd7d310f2a,2023-09-07 01:00:00,45956.0,first_order
0f3d383ab72023-09-01 00:00:00,0f3d383ab7,2023-09-01 00:00:00,16848.0,first_order
632111c29e2023-10-13 03:00:00,632111c29e,2023-10-13 03:00:00,35121.0,first_order
18536595202023-10-24 01:00:00,1853659520,2023-10-24 01:00:00,14568.0,first_order
1e22df05d92023-10-10 01:00:00,1e22df05d9,2023-10-10 01:00:00,72583.0,first_order
2c459ce1402023-09-14 00:00:00,2c459ce140,2023-09-14 00:00:00,29491.0,first_order
bf35264acb2023-09-10 00:00:00,bf35264acb,2023-09-10 00:00:00,73309.0,first_order
3ea9b0d8a02023-10-18 02:00:00,3ea9b0d8a0,2023-10-18 02:00:00,15448.0,first_order
17e22975cb2023-10-21 02:00:00,17e22975cb,2023-10-21 02:00:00,33884.0,first_order
41dbe8778e2023-09-05 02:00:00,41dbe8778e,2023-09-05 02:00:00,15599.0,first_order
3c3c7569f22023-10-04 01:00:00,3c3c7569f2,2023-10-04 01:00:00,,first_order
4190a243ae2023-10-23 03:00:00,4190a243ae,2023-10-23 03:00:00,9321.0,first_order
c29a21111b2023-09-26 01:00:00,c29a21111b,2023-09-26 01:00:00,,first_order
b4d27ef66d2023-10-11 02:00:00,b4d27ef66d,2023-10-11 02:00:00,92239.0,first_order
f9277e75242023-09-07 00:00:00,f9277e7524,2023-09-07 00:00:00,,first_order
d1c8f5a74e2023-09-12 01:00:00,d1c8f5a74e,2023-09-12 01:00:00,53438.0,first_order
b0b0a23e312023-10-28 01:00:00,b0b0a23e31,2023-10-28 01:00:00,88411.0,first_order
21f291afd62023-10-24 03:00:00,21f291afd6,2023-10-24 03:00:00,44483.0,first_order
d3826d13702023-10-10 02:00:00,d3826d1370,2023-10-10 02:00:00,59340.0,first_order
8eb2a1186c2023-09-08 02:00:00,8eb2a1186c,2023-09-08 02:00:00,22612.0,first_order
665347bbc92023-10-19 01:00:00,665347bbc9,2023-10-19 01:00:00,32083.0,first_order
34a4768bc72023-11-01 01:00:00,34a4768bc7,2023-11-01 01:00:00,35049.0,first_order
194ce893572023-09-21 00:00:00,194ce89357,2023-09-21 00:00:00,,first_order
cf9ebb060e2023-09-21 00:00:00,cf9ebb060e,2023-09-21 00:00:00,66825.0,first_order
4bb95636782023-09-19 01:00:00,4bb9563678,2023-09-19 01:00:00,49625.0,first_order
00b32e53252023-09-26 00:00:00,00b32e5325,2023-09-26 00:00:00,38388.0,first_order
c415b536742023-10-19 00:00:00,c415b53674,2023-10-19 00:00:00,38579.0,first_order
340c6805122023-09-08 01:00:00,340c680512,2023-09-08 01:00:00,76574.0,first_order
5b8577402c2023-09-21 01:00:00,5b8577402c,2023-09-21 01:00:00,50805.0,first_order
8345c170ea2023-10-05 00:00:00,8345c170ea,2023-10-05 00:00:00,67178.0,first_order
6de1aa9f992023-09-08 00:00:00,6de1aa9f99,2023-09-08 00:00:00,29499.0,first_order
5bb13371e52023-09-20 01:00:00,5bb13371e5,2023-09-20 01:00:00,73109.0,first_order
bd2b7173ec2023-09-19 01:00:00,bd2b7173ec,2023-09-19 01:00:00,49577.0,first_order
ed54f943ff2023-10-18 02:00:00,ed54f943ff,2023-10-18 02:00:00,1468.0,first_order
f4509e14b12023-09-13 02:00:00,f4509e14b1,2023-09-13 02:00:00,21614.0,first_order
3258eee8832023-09-07 01:00:00,3258eee883,2023-09-07 01:00:00,23756.0,first_order
2144847c402023-10-11 01:00:00,2144847c40,2023-10-11 01:00:00,44376.0,first_order
61763dd53e2023-09-20 01:00:00,61763dd53e,2023-09-20 01:00:00,72281.0,first_order
101f7f6a552023-09-19 01:00:00,101f7f6a55,2023-09-19 01:00:00,94463.0,first_order
68770c4fca2023-09-30 01:00:00,68770c4fca,2023-09-30 01:00:00,34208.0,first_order
8ec35b569d2023-10-15 01:00:00,8ec35b569d,2023-10-15 01:00:00,74400.0,first_order
abaf2fadf52023-10-20 01:00:00,abaf2fadf5,2023-10-20 01:00:00,29626.0,first_order
3fb5ac371e2023-09-28 00:00:00,3fb5ac371e,2023-09-28 00:00:00,59535.0,first_order
0faac7c8aa2023-10-19 00:00:00,0faac7c8aa,2023-10-19 00:00:00,69265.0,first_order
a8728450f02023-10-31 00:00:00,a8728450f0,2023-10-31 00:00:00,15855.0,first_order
a0aa869d7a2023-10-09 01:00:00,a0aa869d7a,2023-10-09 01:00:00,24906.0,first_order
b04fdf7ec22023-11-01 00:00:00,b04fdf7ec2,2023-11-01 00:00:00,86982.0,first_order
85281071462023-09-15 01:00:00,8528107146,2023-09-15 01:00:00,69229.0,first_order
b3ef182b992023-09-12 00:00:00,b3ef182b99,2023-09-12 00:00:00,2847.0,first_order
a54ecf40f02023-10-05 01:00:00,a54ecf40f0,2023-10-05 01:00:00,,first_order
32e15847082023-10-19 02:00:00,32e1584708,2023-10-19 02:00:00,69324.0,first_order
d98eaa3b252023-10-19 00:00:00,d98eaa3b25,2023-10-19 00:00:00,76151.0,first_order
57afbad7582023-10-19 03:00:00,57afbad758,2023-10-19 03:00:00,21361.0,first_order
55a6a727e12023-09-26 00:00:00,55a6a727e1,2023-09-26 00:00:00,,first_order
7ba249e04b2023-09-05 01:00:00,7ba249e04b,2023-09-05 01:00:00,65266.0,first_order
e57ccd15122023-09-13 00:00:00,e57ccd1512,2023-09-13 00:00:00,,first_order
d2599c89072023-10-13 01:00:00,d2599c8907,2023-10-13 01:00:00,82238.0,first_order
e8f660e2e02023-09-01 01:00:00,e8f660e2e0,2023-09-01 01:00:00,78382.0,first_order
aa1df77b572023-10-24 01:00:00,aa1df77b57,2023-10-24 01:00:00,16274.0,first_order
26f8ff8a072023-10-06 01:00:00,26f8ff8a07,2023-10-06 01:00:00,58370.0,first_order
24b12bd6cb2023-09-04 01:00:00,24b12bd6cb,2023-09-04 01:00:00,33793.0,first_order
899226b9fe2023-09-06 01:00:00,899226b9fe,2023-09-06 01:00:00,58235.0,first_order
d785bd336c2023-10-10 02:00:00,d785bd336c,2023-10-10 02:00:00,66410.0,first_order
5396ab9a332023-09-15 00:00:00,5396ab9a33,2023-09-15 00:00:00,40671.0,first_order
98acd0773a2023-09-08 01:00:00,98acd0773a,2023-09-08 01:00:00,76635.0,first_order
b47f8b5cc92023-10-02 00:00:00,b47f8b5cc9,2023-10-02 00:00:00,67455.0,first_order
881c8623e42023-09-29 01:00:00,881c8623e4,2023-09-29 01:00:00,14232.0,first_order
133d0fdbbe2023-10-18 01:00:00,133d0fdbbe,2023-10-18 01:00:00,83421.0,first_order
d5c0a72fee2023-10-31 01:00:00,d5c0a72fee,2023-10-31 01:00:00,48300.0,first_order
7b0922d45c2023-09-19 00:00:00,7b0922d45c,2023-09-19 00:00:00,46286.0,first_order
3e7641c4b82023-09-30 00:00:00,3e7641c4b8,2023-09-30 00:00:00,13648.0,first_order
be84052bb62023-09-25 00:00:00,be84052bb6,2023-09-25 00:00:00,58666.0,first_order
7296d8e7002023-09-04 01:00:00,7296d8e700,2023-09-04 01:00:00,41683.0,first_order
eb9014fbef2023-09-18 01:00:00,eb9014fbef,2023-09-18 01:00:00,3152.0,first_order
988e0b73ea2023-09-21 01:00:00,988e0b73ea,2023-09-21 01:00:00,50744.0,first_order
58d06d1e212023-09-04 01:00:00,58d06d1e21,2023-09-04 01:00:00,49542.0,first_order
2d4b6e31202023-09-25 00:00:00,2d4b6e3120,2023-09-25 00:00:00,58708.0,first_order
838871ef462023-09-01 01:00:00,838871ef46,2023-09-01 01:00:00,28885.0,first_order
c107f2857e2023-10-10 03:00:00,c107f2857e,2023-10-10 03:00:00,11106.0,first_order
8f405013e42023-10-05 02:00:00,8f405013e4,2023-10-05 02:00:00,50504.0,first_order
92c47ac36c2023-09-07 01:00:00,92c47ac36c,2023-09-07 01:00:00,45584.0,first_order
7b385b50cc2023-09-18 02:00:00,7b385b50cc,2023-09-18 02:00:00,86555.0,first_order
e7018d9cfd2023-09-19 01:00:00,e7018d9cfd,2023-09-19 01:00:00,52475.0,first_order
d2014cace22023-10-05 00:00:00,d2014cace2,2023-10-05 00:00:00,,first_order
2f8a01fe302023-10-05 01:00:00,2f8a01fe30,2023-10-05 01:00:00,72131.0,first_order
4cbf895ba52023-10-10 02:00:00,4cbf895ba5,2023-10-10 02:00:00,81776.0,first_order
33f096779b2023-10-06 02:00:00,33f096779b,2023-10-06 02:00:00,,first_order
acec94991c2023-10-19 02:00:00,acec94991c,2023-10-19 02:00:00,76180.0,first_order
876f90b7722023-10-19 01:00:00,876f90b772,2023-10-19 01:00:00,21323.0,first_order
f20a26488c2023-10-11 03:00:00,f20a26488c,2023-10-11 03:00:00,27317.0,first_order
524962117d2023-10-13 02:00:00,524962117d,2023-10-13 02:00:00,55276.0,first_order
64ed62a82a2023-09-25 02:00:00,64ed62a82a,2023-09-25 02:00:00,49564.0,first_order
bffc9fbffa2023-10-14 01:00:00,bffc9fbffa,2023-10-14 01:00:00,74236.0,first_order
0a1fcd31d82023-10-19 01:00:00,0a1fcd31d8,2023-10-19 01:00:00,57400.0,first_order
ea96fef01b2023-11-01 01:00:00,ea96fef01b,2023-11-01 01:00:00,71809.0,first_order
fe98840b6a2023-09-20 00:00:00,fe98840b6a,2023-09-20 00:00:00,53512.0,first_order
abe64107232023-11-01 04:00:00,abe6410723,2023-11-01 04:00:00,13327.0,first_order
72df03e7a92023-09-15 01:00:00,72df03e7a9,2023-09-15 01:00:00,48568.0,first_order
07a2c3e9742023-10-06 01:00:00,07a2c3e974,2023-10-06 01:00:00,6885.0,first_order
4c002e59422023-09-05 02:00:00,4c002e5942,2023-09-05 02:00:00,4345.0,first_order
b0bd5fccb62023-10-09 02:00:00,b0bd5fccb6,2023-10-09 02:00:00,70782.0,first_order
99e9168d7b2023-11-01 03:00:00,99e9168d7b,2023-11-01 03:00:00,18401.0,first_order
370361819d2023-10-31 03:00:00,370361819d,2023-10-31 03:00:00,70268.0,first_order
f9c52af2202023-09-26 03:00:00,f9c52af220,2023-09-26 03:00:00,13551.0,first_order
7e02d24ad52023-10-13 02:00:00,7e02d24ad5,2023-10-13 02:00:00,82244.0,first_order
9f34129d7a2023-09-18 02:00:00,9f34129d7a,2023-09-18 02:00:00,64814.0,first_order
c112a6d36f2023-09-05 01:00:00,c112a6d36f,2023-09-05 01:00:00,23968.0,first_order
0faf07dfbf2023-09-20 01:00:00,0faf07dfbf,2023-09-20 01:00:00,13476.0,first_order
f639e723392023-09-29 00:00:00,f639e72339,2023-09-29 00:00:00,67392.0,first_order
2ec7ab3bae2023-10-16 00:00:00,2ec7ab3bae,2023-10-16 00:00:00,82335.0,first_order
0fb3c9c6882023-10-13 02:00:00,0fb3c9c688,2023-10-13 02:00:00,35119.0,first_order
7412ad65c22023-10-13 01:00:00,7412ad65c2,2023-10-13 01:00:00,78596.0,first_order
3dae3a2b392023-10-27 00:00:00,3dae3a2b39,2023-10-27 00:00:00,84615.0,first_order
34681caec82023-09-28 00:00:00,34681caec8,2023-09-28 00:00:00,49716.0,first_order
71a09f528f2023-09-18 02:00:00,71a09f528f,2023-09-18 02:00:00,,first_order
7d4e9b9d2c2023-09-01 00:00:00,7d4e9b9d2c,2023-09-01 00:00:00,70523.0,first_order
f78575395e2023-10-11 01:00:00,f78575395e,2023-10-11 01:00:00,27356.0,first_order
9e5e38fc9b2023-09-19 02:00:00,9e5e38fc9b,2023-09-19 02:00:00,94468.0,first_order
7b5a3355272023-09-21 01:00:00,7b5a335527,2023-09-21 01:00:00,21691.0,first_order
6307263a0a2023-10-02 01:00:00,6307263a0a,2023-10-02 01:00:00,67421.0,first_order
b89b1f220e2023-09-06 02:00:00,b89b1f220e,2023-09-06 02:00:00,53376.0,first_order
b9ae54808b2023-10-30 02:00:00,b9ae54808b,2023-10-30 02:00:00,89197.0,first_order
01b8e9c2b42023-09-22 02:00:00,01b8e9c2b4,2023-09-22 02:00:00,60450.0,first_order
1996722f282023-10-02 02:00:00,1996722f28,2023-10-02 02:00:00,67591.0,first_order
6c2e95d0d62023-09-26 03:00:00,6c2e95d0d6,2023-09-26 03:00:00,54749.0,first_order
a3d86608432023-09-29 00:00:00,a3d8660843,2023-09-29 00:00:00,57306.0,first_order
